level,name,topic,var,question,mrp_estimate,raw_estimate,yes_bin,n
town,Voluntown,Financial security,q9,Do you have access to a car when you need it? Would you say you have access...,0.9078273886802831,NA,Very often or Fairly often,12
town,Voluntown,Neighborhood assets,q17a,"Many stores, banks, markets or places to go are within easy walking distance of my home.",0.22105761630273527,NA,Strongly agree or Somewhat agree,12
town,Voluntown,Neighborhood assets,q17c,"There are places to bicycle in or near my neighborhood that are safe from traffic, such as on the street or on special lanes, separate paths or trails.",0.6080651545670085,NA,Strongly agree or Somewhat agree,12
town,Voluntown,Neighborhood assets,q17e,"My neighborhood has several free or low cost recreation facilities such as parks, playgrounds, public swimming pools, etc.",0.6186843004788701,NA,Strongly agree or Somewhat agree,12
town,Voluntown,Neighborhood assets,q17f,I do not feel safe to go on walks in my neighborhood at night.,0.7411657827767247,NA,Strongly disagree or Somewhat disagree,12
town,Voluntown,Neighborhood assets,q17g,People in this neighborhood can be trusted.,0.9141963472734902,NA,Strongly agree or Somewhat agree,10
town,Voluntown,Neighborhood assets,q6,"How would you describe your ability to influence local-government decision making? Would you say that you have great influence, moderate influence, a little influence, or no influence at all?",0.688104129189379,NA,"Great influence, Moderate influence, or A little influence",7
town,Voluntown,Personal wellbeing,q19,"The next set of questions are about your health. How would you rate your overall health, would you say your health is excellent, very good, good, fair or poor?",0.5603119808992415,NA,Excellent or Very good,12
town,Voluntown,Personal wellbeing,q20,"Overall, how satisfied are you with your life nowadays?",0.6261628108759296,NA,Completely satisfied or Mostly satisfied,12
town,Voluntown,Personal wellbeing,q21,"Overall, how happy did you feel yesterday?",0.6743906263457647,NA,Completely or Mostly,12
town,Voluntown,Personal wellbeing,q22,"Overall, how anxious did you feel yesterday?",0.13830347510637533,NA,Completely or Mostly,12
town,Voluntown,Personal wellbeing,q37_1,How often do you get the social and emotional support you need?,0.6788102836667458,NA,Always or Usually,10
town,Voluntown,Quality of life,q1,Are you satisfied with the city or area where you live?,0.7807285048135275,NA,Yes,12
town,Voluntown,Quality of life,q4a,How responsive local government is to the needs of residents,0.5227611025649933,NA,Excellent or Good,11
town,Voluntown,Quality of life,q4d,The job done by the police to keep residents safe,0.7046221385368066,NA,Excellent or Good,10
town,Voluntown,Quality of life,q4e,The ability of residents to obtain suitable employment,0.47934862268513234,NA,Excellent or Good,11
town,Voluntown,Quality of life,q4f,As a place to raise children,0.9051067262244142,NA,Excellent or Good,9
town,Voluntown,Quality of life,q4g,The condition of public parks and other public recreational facilities,0.8015230493386143,NA,Excellent or Good,12
town,Voluntown,Quality of life,q4h,"The availability of affordable, high-quality fruits and vegetables",0.7395537871415068,NA,Excellent or Good,9
town,Wallingford,Financial security,q44,"On another topic, how well would you say you are managing financially these days? Would you say you are...",0.30813337188421036,NA,"Just getting by, Finding it difficult, Finding it very difficult",483
town,Wallingford,Financial security,q62,Have there been times in the past 12 months when you did not have enough money to buy food that you or your family needed?,0.11560293965026285,NA,Yes,485
town,Wallingford,Financial security,q64,"In the last 12 months, have you not had enough money to provide adequate shelter or housing for you or your family?",0.07328439125224077,NA,Yes,485
town,Wallingford,Financial security,q65,"In the past 12 months, did you stay home when you needed or wanted to go someplace because you had no access to reliable transportation?",0.10312878864281384,NA,Yes,486
town,Wallingford,Financial security,q9,Do you have access to a car when you need it? Would you say you have access...,0.9494748198028651,NA,Very often or Fairly often,480
town,Wallingford,Neighborhood assets,q17a,"Many stores, banks, markets or places to go are within easy walking distance of my home.",0.5434713209792127,NA,Strongly agree or Somewhat agree,476
town,Wallingford,Neighborhood assets,q17c,"There are places to bicycle in or near my neighborhood that are safe from traffic, such as on the street or on special lanes, separate paths or trails.",0.7022587282337175,NA,Strongly agree or Somewhat agree,471
town,Wallingford,Neighborhood assets,q17e,"My neighborhood has several free or low cost recreation facilities such as parks, playgrounds, public swimming pools, etc.",0.7462016900110368,NA,Strongly agree or Somewhat agree,469
town,Wallingford,Neighborhood assets,q17f,I do not feel safe to go on walks in my neighborhood at night.,0.7765751364523752,NA,Strongly disagree or Somewhat disagree,480
town,Wallingford,Neighborhood assets,q17g,People in this neighborhood can be trusted.,0.9179059991915492,NA,Strongly agree or Somewhat agree,478
town,Wallingford,Neighborhood assets,q6,"How would you describe your ability to influence local-government decision making? Would you say that you have great influence, moderate influence, a little influence, or no influence at all?",0.6874201202637559,NA,"Great influence, Moderate influence, or A little influence",379
town,Wallingford,Personal wellbeing,q19,"The next set of questions are about your health. How would you rate your overall health, would you say your health is excellent, very good, good, fair or poor?",0.5518374428697032,NA,Excellent or Very good,482
town,Wallingford,Personal wellbeing,q20,"Overall, how satisfied are you with your life nowadays?",0.6756140040657754,NA,Completely satisfied or Mostly satisfied,483
town,Wallingford,Personal wellbeing,q21,"Overall, how happy did you feel yesterday?",0.7119640630666191,NA,Completely or Mostly,482
town,Wallingford,Personal wellbeing,q22,"Overall, how anxious did you feel yesterday?",0.10799717356199941,NA,Completely or Mostly,484
town,Wallingford,Personal wellbeing,q37_1,How often do you get the social and emotional support you need?,0.7134185939903863,NA,Always or Usually,370
town,Wallingford,Quality of life,q1,Are you satisfied with the city or area where you live?,0.8907171759775255,NA,Yes,486
town,Wallingford,Quality of life,q4a,How responsive local government is to the needs of residents,0.5666007907075024,NA,Excellent or Good,435
town,Wallingford,Quality of life,q4d,The job done by the police to keep residents safe,0.851314753905833,NA,Excellent or Good,470
town,Wallingford,Quality of life,q4e,The ability of residents to obtain suitable employment,0.6434775828876109,NA,Excellent or Good,399
town,Wallingford,Quality of life,q4f,As a place to raise children,0.9074985040894135,NA,Excellent or Good,446
town,Wallingford,Quality of life,q4g,The condition of public parks and other public recreational facilities,0.8327229290981051,NA,Excellent or Good,459
town,Wallingford,Quality of life,q4h,"The availability of affordable, high-quality fruits and vegetables",0.785784891451068,NA,Excellent or Good,373
town,Warren,Financial security,q44,"On another topic, how well would you say you are managing financially these days? Would you say you are...",0.3941251330002012,NA,"Just getting by, Finding it difficult, Finding it very difficult",24
town,Warren,Financial security,q62,Have there been times in the past 12 months when you did not have enough money to buy food that you or your family needed?,0.14607310658959488,NA,Yes,24
town,Warren,Financial security,q64,"In the last 12 months, have you not had enough money to provide adequate shelter or housing for you or your family?",0.09690522753713725,NA,Yes,24
town,Warren,Financial security,q65,"In the past 12 months, did you stay home when you needed or wanted to go someplace because you had no access to reliable transportation?",0.14333120536899172,NA,Yes,24
town,Warren,Financial security,q9,Do you have access to a car when you need it? Would you say you have access...,0.8930778307507021,NA,Very often or Fairly often,24
town,Warren,Neighborhood assets,q17a,"Many stores, banks, markets or places to go are within easy walking distance of my home.",0.4308796421946894,NA,Strongly agree or Somewhat agree,22
town,Warren,Neighborhood assets,q17c,"There are places to bicycle in or near my neighborhood that are safe from traffic, such as on the street or on special lanes, separate paths or trails.",0.6798550876073709,NA,Strongly agree or Somewhat agree,22
town,Warren,Neighborhood assets,q17e,"My neighborhood has several free or low cost recreation facilities such as parks, playgrounds, public swimming pools, etc.",0.7291514118862917,NA,Strongly agree or Somewhat agree,23
town,Warren,Neighborhood assets,q17f,I do not feel safe to go on walks in my neighborhood at night.,0.7064511602887215,NA,Strongly disagree or Somewhat disagree,23
town,Warren,Neighborhood assets,q17g,People in this neighborhood can be trusted.,0.8545771222908913,NA,Strongly agree or Somewhat agree,24
town,Warren,Neighborhood assets,q6,"How would you describe your ability to influence local-government decision making? Would you say that you have great influence, moderate influence, a little influence, or no influence at all?",0.6303490102663267,NA,"Great influence, Moderate influence, or A little influence",18
