level,name,topic,var,question,mrp_estimate,raw_estimate,yes_bin,n
town,Sharon,Neighborhood Assets,q17a,"Many stores, banks, markets or places to go are within easy walking distance of my home.",0.22119903728240747,0.2015446861709169,Strongly or Somewhat agree,41
town,Sharon,Neighborhood Assets,q17c,"There are places to bicycle in or near my neighborhood that are safe from traffic, such as on the street or on special lanes, separate paths or trails.",0.5296061080614473,0.4978048952841188,Strongly or Somewhat agree,40
town,Sharon,Neighborhood Assets,q17e,"My neighborhood has several free or low cost recreation facilities such as parks, playgrounds, public swimming pools, etc.",0.6150332525606056,0.5958223565186346,Strongly or Somewhat agree,38
town,Sharon,Neighborhood Assets,q17f,I do not feel safe to go on walks in my neighborhood at night.,0.26833957848543,0.25385511994111903,Strongly or Somewhat agree,39
town,Sharon,Neighborhood Assets,q17g,People in this neighborhood can be trusted.,0.894901043494777,0.8642761131956996,Strongly or Somewhat agree,40
town,Sharon,Neighborhood Assets,q17h,Children and youth in my town generally have the positive role models they need around here.,0.8081397204373277,0.76279363289721,Strongly or Somewhat agree,24
town,Sharon,Neighborhood Assets,q6,"How would you describe your ability to influence local-government decision making? Would you say that you have great influence, moderate influence, a little influence, or no influence at all?",0.7421105387141078,0.82252990782106,"Great, Moderate, or A Little influence",33
town,Sharon,Personal Wellbeing,q19,"The next set of questions are about your health. How would you rate your overall health, would you say your health is excellent, very good, good, fair or poor?",0.6114835949145578,0.6776289323562746,Excellent or Very Good,41
town,Sharon,Personal Wellbeing,q20,"Overall, how satisfied are you with your life nowadays?",0.746064219607085,0.8101238984613792,Completely or Mostly,41
town,Sharon,Personal Wellbeing,q21,"Overall, how happy did you feel yesterday?",0.7132902158143194,0.6503867410217588,Completely or Mostly,41
town,Sharon,Personal Wellbeing,q22,"Overall, how anxious did you feel yesterday?",0.11085797560462228,0.12519422169895503,Completely or Mostly,41
town,Sharon,Personal Wellbeing,q37_1,How often do you get the social and emotional support you need?,0.7202366482674436,0.6501190441341094,Always or Usually,30
town,Sharon,Quality of Life,q1,Are you satisfied with the city or area where you live?,0.9014858985418666,0.943085354156252,Yes,41
town,Sharon,Quality of Life,q4a,How responsive local government is to the needs of residents,0.6591662372010768,0.7119183525286302,Excellent or Good,38
town,Sharon,Quality of Life,q4d,The job done by the police to keep residents safe,0.8606481311218906,0.8737041812564686,Excellent or Good,38
town,Sharon,Quality of Life,q4e,The ability of residents to obtain suitable employment,0.42477681884759855,0.34367788193078985,Excellent or Good,34
town,Sharon,Quality of Life,q4f,As a place to raise children,0.8250353952211651,0.8112382985196447,Excellent or Good,37
town,Sharon,Quality of Life,q4g,The condition of public parks and other public recreational facilities,0.7607445632843937,0.712705831833041,Excellent or Good,38
town,Sharon,Quality of Life,q4h,"The availability of affordable, high-quality fruits and vegetables",0.83513426891955,0.8584059490180923,Excellent or Good,33
town,Shelton,Financial Security,q44,How well would you say you are managing financially these days? Would you say you are,0.6990609138819834,0.6997490418322072,Living comfortably or doing alright,559
town,Shelton,Financial Security,q62,Have there been times in the past 12 months when you did not have enough money to buy food that you or your family needed?,0.08971387754088868,0.08582767131003002,Yes,560
town,Shelton,Financial Security,q64,"In the last 12 months, have you not had enough money to provide adequate shelter or housing for you or your family?",0.07174156875991648,0.07165789248698502,Yes,560
town,Shelton,Financial Security,q65,"In the past 12 months, did you stay home when you needed or wanted to go someplace because you had no access to reliable transportation?",0.09041779106182508,0.08750960778859143,Yes,559
town,Shelton,Financial Security,q9,Do you have access to a car when you need it? Would you say you have access,0.9332977581192377,0.9346814090056036,Very often or fairly often,559
town,Shelton,Neighborhood Assets,q17a,"Many stores, banks, markets or places to go are within easy walking distance of my home.",0.4583872589837328,0.45331216088418735,Strongly or Somewhat agree,553
town,Shelton,Neighborhood Assets,q17c,"There are places to bicycle in or near my neighborhood that are safe from traffic, such as on the street or on special lanes, separate paths or trails.",0.5815269191190463,0.5798079490185878,Strongly or Somewhat agree,546
town,Shelton,Neighborhood Assets,q17e,"My neighborhood has several free or low cost recreation facilities such as parks, playgrounds, public swimming pools, etc.",0.6737274210782236,0.6725615920802623,Strongly or Somewhat agree,548
town,Shelton,Neighborhood Assets,q17f,I do not feel safe to go on walks in my neighborhood at night.,0.25831753680424197,0.2578638675145419,Strongly or Somewhat agree,552
town,Shelton,Neighborhood Assets,q17g,People in this neighborhood can be trusted.,0.9190714253127308,0.921124355281734,Strongly or Somewhat agree,547
town,Shelton,Neighborhood Assets,q17h,Children and youth in my town generally have the positive role models they need around here.,0.8878390452450345,0.8874237153081211,Strongly or Somewhat agree,404
town,Shelton,Neighborhood Assets,q6,"How would you describe your ability to influence local-government decision making? Would you say that you have great influence, moderate influence, a little influence, or no influence at all?",0.671074567145376,0.6660755899716196,"Great, Moderate, or A Little influence",435
town,Shelton,Personal Wellbeing,q19,"The next set of questions are about your health. How would you rate your overall health, would you say your health is excellent, very good, good, fair or poor?",0.6175669280034225,0.6170027598519927,Excellent or Very Good,558
town,Shelton,Personal Wellbeing,q20,"Overall, how satisfied are you with your life nowadays?",0.6910126915348064,0.6893393580937195,Completely or Mostly,557
town,Shelton,Personal Wellbeing,q21,"Overall, how happy did you feel yesterday?",0.7042424494894141,0.6973666049457484,Completely or Mostly,559
town,Shelton,Personal Wellbeing,q22,"Overall, how anxious did you feel yesterday?",0.12649636516855384,0.12805990098561648,Completely or Mostly,551
town,Shelton,Personal Wellbeing,q37_1,How often do you get the social and emotional support you need?,0.72200738223383365,0.7170721963961981,Always or Usually,292
town,Shelton,Quality of Life,q1,Are you satisfied with the city or area where you live?,0.9026666426866916,0.9057946479373296,Yes,556
town,Shelton,Quality of Life,q4a,How responsive local government is to the needs of residents,0.5795735367952058,0.5825647790268125,Excellent or Good,508
town,Shelton,Quality of Life,q4d,The job done by the police to keep residents safe,0.8408181096172828,0.8439060218055764,Excellent or Good,547
town,Shelton,Quality of Life,q4e,The ability of residents to obtain suitable employment,0.6294454968216109,0.639887402188489,Excellent or Good,482
town,Shelton,Quality of Life,q4f,As a place to raise children,0.8603570991876285,0.8620123662495891,Excellent or Good,540
town,Shelton,Quality of Life,q4g,The condition of public parks and other public recreational facilities,0.7570625230357421,0.7568464735420838,Excellent or Good,531
town,Shelton,Quality of Life,q4h,"The availability of affordable, high-quality fruits and vegetables",0.8099029114243107,0.8124259400570645,Excellent or Good,337
town,Sherman,Financial Security,q44,How well would you say you are managing financially these days? Would you say you are,0.8194180763013413,0.9382793408774646,Living comfortably or doing alright,24
town,Sherman,Financial Security,q62,Have there been times in the past 12 months when you did not have enough money to buy food that you or your family needed?,0.04837277528217137,0,Yes,25
town,Sherman,Financial Security,q64,"In the last 12 months, have you not had enough money to provide adequate shelter or housing for you or your family?",0.07771916556226005,0.14609774368733913,Yes,25
town,Sherman,Financial Security,q65,"In the past 12 months, did you stay home when you needed or wanted to go someplace because you had no access to reliable transportation?",0.06939081569080432,0.06992223402466936,Yes,25
town,Sherman,Financial Security,q9,Do you have access to a car when you need it? Would you say you have access,0.9476083156518572,0.9369751731615732,Very often or fairly often,25
town,Sherman,Neighborhood Assets,q17a,"Many stores, banks, markets or places to go are within easy walking distance of my home.",0.2400057212713859,0.22112681561330397,Strongly or Somewhat agree,25
town,Sherman,Neighborhood Assets,q17c,"There are places to bicycle in or near my neighborhood that are safe from traffic, such as on the street or on special lanes, separate paths or trails.",0.5158649318386629,0.470900084382312,Strongly or Somewhat agree,25
town,Sherman,Neighborhood Assets,q17e,"My neighborhood has several free or low cost recreation facilities such as parks, playgrounds, public swimming pools, etc.",0.7504382621285816,0.7665825987495233,Strongly or Somewhat agree,24
town,Sherman,Neighborhood Assets,q17f,I do not feel safe to go on walks in my neighborhood at night.,0.2076265739949916,0.21342952373174284,Strongly or Somewhat agree,25
town,Sherman,Neighborhood Assets,q17g,People in this neighborhood can be trusted.,0.9594815376017644,0.9747960615814744,Strongly or Somewhat agree,25
town,Sherman,Neighborhood Assets,q17h,Children and youth in my town generally have the positive role models they need around here.,0.9183485211778448,0.903317766772197,Strongly or Somewhat agree,16
town,Sherman,Neighborhood Assets,q6,"How would you describe your ability to influence local-government decision making? Would you say that you have great influence, moderate influence, a little influence, or no influence at all?",0.737796692147852,0.7203639278145767,"Great, Moderate, or A Little influence",20
